Index Game, Round, Player, Move
72,24,2,"[[4, 1], [3, 0]]"
72,25,1,"[[1, 2], [2, 3]]"
72,26,2,"[[4, 2], [4, 1]]"
72,27,1,"[[3, 1], [2, 2]]"
72,28,2,"[[3, 0], [2, 0]]"
72,29,1,"[[2, 2], [1, 3]]"
73,1,1,"[[-1, -1], [3, 2]]"
73,1,2,"[[-1, -1], [0, 0]]"
73,2,1,"[[-1, -1], [1, 2]]"
73,2,2,"[[-1, -1], [0, 1]]"
73,3,1,"[[-1, -1], [2, 2]]"
73,3,2,"[[-1, -1], [0, 2]]"
73,4,1,"[[-1, -1], [4, 2]]"
73,4,2,"[[-1, -1], [0, 3]]"
73,5,1,"[[1, 2], [2, 1]]"
73,6,2,"[[0, 0], [1, 0]]"
73,7,1,"[[2, 1], [1, 2]]"
74,1,1,"[[-1, -1], [2, 3]]"
74,1,2,"[[-1, -1], [1, 3]]"
74,2,1,"[[-1, -1], [2, 1]]"
74,2,2,"[[-1, -1], [1, 1]]"
74,3,1,"[[-1, -1], [2, 2]]"
74,3,2,"[[-1, -1], [0, 0]]"
74,4,1,"[[-1, -1], [2, 0]]"
74,4,2,"[[-1, -1], [1, 2]]"
74,5,1,"[[2, 0], [1, 0]]"
74,6,2,"[[1, 1], [2, 0]]"
74,7,1,"[[2, 1], [1, 1]]"
74,8,2,"[[2, 0], [2, 1]]"
74,9,1,"[[2, 2], [3, 1]]"
74,10,2,"[[0, 0], [0, 1]]"
74,11,1,"[[2, 3], [2, 2]]"
74,12,2,"[[1, 2], [0, 2]]"
74,13,1,"[[1, 1], [1, 2]]"
74,14,2,"[[0, 2], [1, 1]]"
74,15,1,"[[3, 1], [3, 0]]"
74,16,2,"[[1, 1], [2, 0]]"
74,17,1,"[[1, 0], [1, 1]]"
74,18,2,"[[0, 1], [0, 0]]"
74,19,1,"[[2, 2], [3, 2]]"
74,20,2,"[[0, 0], [1, 0]]"
74,21,1,"[[1, 1], [2, 2]]"
74,22,2,"[[1, 3], [0, 2]]"
74,23,1,"[[1, 2], [1, 1]]"
74,24,2,"[[0, 2], [0, 1]]"
74,25,1,"[[2, 2], [1, 2]]"
74,26,2,"[[0, 1], [0, 0]]"
74,27,1,"[[3, 2], [2, 2]]"
74,28,2,"[[1, 0], [0, 1]]"
74,29,1,"[[3, 0], [3, 1]]"
74,30,2,"[[0, 0], [1, 0]]"
74,31,1,"[[3, 1], [3, 2]]"
74,32,2,"[[0, 1], [0, 2]]"
74,33,1,"[[3, 2], [4, 2]]"
74,34,2,"[[1, 0], [0, 0]]"
74,35,1,"[[2, 2], [3, 2]]"
74,36,2,"[[2, 1], [2, 2]]"
74,37,1,"[[1, 1], [2, 1]]"
74,38,2,"[[0, 0], [0, 1]]"
74,39,1,"[[1, 2], [1, 1]]"
74,40,2,"[[0, 1], [1, 0]]"
74,41,1,"[[3, 2], [3, 1]]"
74,42,2,"[[0, 2], [0, 1]]"
74,43,1,"[[4, 2], [4, 1]]"
75,1,1,"[[-1, -1], [3, 2]]"
75,1,2,"[[-1, -1], [3, 0]]"
75,2,1,"[[-1, -1], [1, 2]]"
75,2,2,"[[-1, -1], [1, 0]]"
75,3,1,"[[-1, -1], [2, 2]]"
75,3,2,"[[-1, -1], [0, 0]]"
75,4,1,"[[-1, -1], [0, 2]]"
75,4,2,"[[-1, -1], [2, 0]]"
75,5,1,"[[0, 2], [0, 1]]"
75,6,2,"[[0, 0], [1, 1]]"
75,7,1,"[[0, 1], [0, 2]]"
76,1,1,"[[-1, -1], [2, 4]]"
76,1,2,"[[-1, -1], [2, 2]]"
76,2,1,"[[-1, -1], [0, 4]]"
76,2,2,"[[-1, -1], [0, 2]]"
76,3,1,"[[-1, -1], [1, 4]]"
76,3,2,"[[-1, -1], [3, 4]]"
76,4,1,"[[-1, -1], [3, 3]]"
76,4,2,"[[-1, -1], [0, 3]]"
76,5,1,"[[3, 3], [4, 3]]"
76,6,2,"[[0, 2], [1, 2]]"
76,7,1,"[[4, 3], [4, 4]]"
76,8,2,"[[0, 3], [1, 3]]"
76,9,1,"[[1, 4], [2, 3]]"
76,10,2,"[[3, 4], [3, 3]]"
76,11,1,"[[0, 4], [1, 4]]"
76,12,2,"[[3, 3], [3, 4]]"
76,13,1,"[[4, 4], [3, 3]]"
76,14,2,"[[2, 2], [3, 2]]"
76,15,1,"[[1, 4], [0, 3]]"
76,16,2,"[[1, 2], [2, 1]]"
76,17,1,"[[2, 4], [1, 4]]"
76,18,2,"[[2, 1], [2, 2]]"
76,19,1,"[[1, 4], [0, 4]]"
76,20,2,"[[2, 2], [1, 2]]"
76,21,1,"[[0, 3], [1, 4]]"
76,22,2,"[[3, 4], [2, 4]]"
76,23,1,"[[2, 3], [3, 4]]"
76,24,2,"[[3, 2], [2, 2]]"
76,25,1,"[[3, 3], [2, 3]]"
76,26,2,"[[1, 2], [0, 2]]"
76,27,1,"[[3, 4], [4, 4]]"
76,28,2,"[[0, 2], [0, 1]]"
76,29,1,"[[2, 3], [3, 3]]"
76,30,2,"[[2, 4], [2, 3]]"
76,31,1,"[[0, 4], [0, 3]]"
76,32,2,"[[0, 1], [1, 2]]"
77,1,1,"[[-1, -1], [3, 3]]"
77,1,2,"[[-1, -1], [4, 4]]"
77,2,1,"[[-1, -1], [1, 3]]"
77,2,2,"[[-1, -1], [2, 4]]"
77,3,1,"[[-1, -1], [2, 3]]"
77,3,2,"[[-1, -1], [0, 0]]"
77,4,1,"[[-1, -1], [0, 3]]"
77,4,2,"[[-1, -1], [4, 3]]"
77,5,1,"[[0, 3], [0, 2]]"
77,6,2,"[[0, 0], [0, 1]]"
77,7,1,"[[0, 2], [0, 3]]"
78,1,1,"[[-1, -1], [1, 1]]"
78,1,2,"[[-1, -1], [2, 4]]"
78,2,1,"[[-1, -1], [0, 1]]"
78,2,2,"[[-1, -1], [0, 4]]"
78,3,1,"[[-1, -1], [2, 1]]"
78,3,2,"[[-1, -1], [3, 1]]"
78,4,1,"[[-1, -1], [0, 0]]"
78,4,2,"[[-1, -1], [1, 0]]"
78,5,1,"[[0, 1], [0, 2]]"
78,6,2,"[[0, 4], [1, 3]]"
78,7,1,"[[2, 1], [1, 2]]"
78,8,2,"[[1, 0], [0, 1]]"
78,9,1,"[[0, 0], [1, 0]]"
78,10,2,"[[2, 4], [2, 3]]"
78,11,1,"[[0, 2], [0, 3]]"
78,12,2,"[[0, 1], [0, 2]]"
78,13,1,"[[0, 3], [0, 4]]"
78,14,2,"[[0, 2], [0, 3]]"
78,15,1,"[[0, 4], [1, 4]]"
78,16,2,"[[3, 1], [2, 2]]"
78,17,1,"[[1, 0], [0, 0]]"
78,18,2,"[[2, 2], [3, 3]]"
79,1,1,"[[-1, -1], [2, 1]]"
79,1,2,"[[-1, -1], [3, 0]]"
79,2,1,"[[-1, -1], [0, 1]]"
79,2,2,"[[-1, -1], [1, 0]]"
79,3,1,"[[-1, -1], [1, 1]]"
79,3,2,"[[-1, -1], [3, 1]]"
79,4,1,"[[-1, -1], [0, 2]]"
79,4,2,"[[-1, -1], [1, 2]]"
79,5,1,"[[0, 2], [0, 3]]"
79,6,2,"[[1, 0], [2, 0]]"
79,7,1,"[[0, 1], [0, 2]]"
79,8,2,"[[3, 1], [2, 2]]"
79,9,1,"[[0, 2], [1, 3]]"
79,10,2,"[[2, 0], [1, 0]]"
79,11,1,"[[0, 3], [1, 4]]"
79,12,2,"[[2, 2], [2, 3]]"
79,13,1,"[[1, 3], [2, 2]]"
79,14,2,"[[1, 2], [1, 3]]"
79,15,1,"[[1, 1], [2, 0]]"
79,16,2,"[[1, 0], [1, 1]]"
79,17,1,"[[1, 4], [0, 3]]"
79,18,2,"[[1, 1], [1, 2]]"
79,19,1,"[[0, 3], [0, 2]]"
79,20,2,"[[3, 0], [3, 1]]"
79,21,1,"[[0, 2], [0, 1]]"
79,22,2,"[[2, 3], [3, 3]]"
79,23,1,"[[2, 2], [1, 1]]"
79,24,2,"[[1, 2], [0, 2]]"
79,25,1,"[[0, 1], [1, 0]]"
80,1,1,"[[-1, -1], [0, 0]]"
80,1,2,"[[-1, -1], [4, 3]]"
80,2,1,"[[-1, -1], [0, 1]]"
80,2,2,"[[-1, -1], [2, 3]]"
80,3,1,"[[-1, -1], [1, 1]]"
80,3,2,"[[-1, -1], [1, 0]]"
80,4,1,"[[-1, -1], [0, 3]]"
80,4,2,"[[-1, -1], [0, 2]]"
80,5,1,"[[0, 3], [1, 2]]"
80,6,2,"[[1, 0], [2, 1]]"
80,7,1,"[[0, 1], [1, 0]]"
80,8,2,"[[0, 2], [0, 1]]"
80,9,1,"[[1, 0], [2, 0]]"
80,10,2,"[[0, 1], [1, 0]]"
80,11,1,"[[0, 0], [0, 1]]"
80,12,2,"[[2, 3], [3, 2]]"
81,1,1,"[[-1, -1], [0, 4]]"
81,1,2,"[[-1, -1], [2, 1]]"
81,2,1,"[[-1, -1], [0, 2]]"
81,2,2,"[[-1, -1], [0, 1]]"
81,3,1,"[[-1, -1], [0, 0]]"
81,3,2,"[[-1, -1], [1, 1]]"
81,4,1,"[[-1, -1], [3, 1]]"
81,4,2,"[[-1, -1], [2, 0]]"
81,5,1,"[[0, 0], [1, 0]]"
81,6,2,"[[2, 0], [3, 0]]"
81,7,1,"[[0, 2], [1, 2]]"
81,8,2,"[[3, 0], [4, 0]]"
81,9,1,"[[0, 4], [1, 3]]"
81,10,2,"[[4, 0], [4, 1]]"
81,11,1,"[[1, 3], [2, 2]]"
81,12,2,"[[4, 1], [3, 0]]"
81,13,1,"[[1, 0], [2, 0]]"
81,14,2,"[[3, 0], [4, 0]]"
81,15,1,"[[1, 2], [2, 3]]"
81,16,2,"[[0, 1], [1, 0]]"
81,17,1,"[[2, 0], [3, 0]]"
81,18,2,"[[2, 1], [2, 0]]"
81,19,1,"[[2, 2], [3, 2]]"
81,20,2,"[[1, 0], [0, 0]]"
81,21,1,"[[2, 3], [3, 3]]"
82,1,1,"[[-1, -1], [4, 1]]"
82,1,2,"[[-1, -1], [2, 0]]"
82,2,1,"[[-1, -1], [2, 1]]"
82,2,2,"[[-1, -1], [0, 0]]"
82,3,1,"[[-1, -1], [1, 1]]"
82,3,2,"[[-1, -1], [3, 1]]"
82,4,1,"[[-1, -1], [1, 0]]"
82,4,2,"[[-1, -1], [3, 0]]"
82,5,1,"[[4, 1], [4, 0]]"
82,6,2,"[[0, 0], [0, 1]]"
82,7,1,"[[2, 1], [3, 2]]"
82,8,2,"[[0, 1], [1, 2]]"
82,9,1,"[[1, 0], [2, 1]]"
82,10,2,"[[1, 2], [1, 3]]"
82,11,1,"[[1, 1], [2, 2]]"
82,12,2,"[[1, 3], [0, 2]]"
82,13,1,"[[2, 1], [1, 1]]"
82,14,2,"[[0, 2], [0, 1]]"
82,15,1,"[[4, 0], [4, 1]]"
82,16,2,"[[0, 1], [1, 0]]"
82,17,1,"[[1, 1], [0, 0]]"
82,18,2,"[[1, 0], [2, 1]]"
83,1,1,"[[-1, -1], [0, 4]]"
83,1,2,"[[-1, -1], [4, 3]]"
83,2,1,"[[-1, -1], [0, 2]]"
83,2,2,"[[-1, -1], [2, 3]]"
83,3,1,"[[-1, -1], [0, 3]]"
83,3,2,"[[-1, -1], [0, 1]]"
83,4,1,"[[-1, -1], [1, 0]]"
83,4,2,"[[-1, -1], [1, 2]]"
83,5,1,"[[0, 2], [1, 1]]"
83,6,2,"[[4, 3], [3, 4]]"
84,1,1,"[[-1, -1], [2, 2]]"
84,1,2,"[[-1, -1], [4, 2]]"
84,2,1,"[[-1, -1], [0, 2]]"
84,2,2,"[[-1, -1], [4, 0]]"
84,3,1,"[[-1, -1], [3, 2]]"
84,3,2,"[[-1, -1], [1, 2]]"
84,4,1,"[[-1, -1], [0, 3]]"
84,4,2,"[[-1, -1], [1, 1]]"
84,5,1,"[[0, 2], [1, 3]]"
84,6,2,"[[4, 0], [3, 1]]"
84,7,1,"[[2, 2], [3, 3]]"
84,8,2,"[[1, 2], [2, 3]]"
84,9,1,"[[3, 2], [2, 2]]"
84,10,2,"[[1, 1], [2, 1]]"
84,11,1,"[[0, 3], [0, 2]]"
84,12,2,"[[2, 3], [1, 2]]"
84,13,1,"[[2, 2], [2, 3]]"
84,14,2,"[[1, 2], [0, 3]]"
84,15,1,"[[0, 2], [1, 2]]"
84,16,2,"[[2, 1], [2, 2]]"
84,17,1,"[[1, 3], [0, 2]]"
84,18,2,"[[0, 3], [1, 3]]"
84,19,1,"[[0, 2], [0, 1]]"
84,20,2,"[[1, 3], [0, 2]]"
84,21,1,"[[3, 3], [3, 4]]"
85,1,1,"[[-1, -1], [4, 3]]"
85,1,2,"[[-1, -1], [2, 3]]"
85,2,1,"[[-1, -1], [4, 1]]"
85,2,2,"[[-1, -1], [0, 3]]"
85,3,1,"[[-1, -1], [4, 2]]"
85,3,2,"[[-1, -1], [0, 0]]"
85,4,1,"[[-1, -1], [4, 0]]"
85,4,2,"[[-1, -1], [0, 1]]"
85,5,1,"[[4, 0], [3, 0]]"
85,6,2,"[[0, 0], [1, 0]]"
85,7,1,"[[3, 0], [4, 0]]"
86,1,1,"[[-1, -1], [3, 0]]"
86,1,2,"[[-1, -1], [0, 1]]"
86,2,1,"[[-1, -1], [1, 0]]"
86,2,2,"[[-1, -1], [0, 0]]"
86,3,1,"[[-1, -1], [2, 0]]"
86,3,2,"[[-1, -1], [4, 0]]"
86,4,1,"[[-1, -1], [1, 1]]"
86,4,2,"[[-1, -1], [2, 1]]"
86,5,1,"[[2, 0], [3, 1]]"
86,6,2,"[[2, 1], [2, 0]]"
86,7,1,"[[1, 0], [2, 1]]"
86,8,2,"[[4, 0], [4, 1]]"
86,9,1,"[[1, 1], [1, 2]]"
86,10,2,"[[0, 1], [1, 0]]"
86,11,1,"[[1, 2], [0, 1]]"
86,12,2,"[[0, 0], [1, 1]]"
86,13,1,"[[0, 1], [0, 0]]"
86,14,2,"[[4, 1], [4, 0]]"
86,15,1,"[[3, 0], [4, 1]]"
86,16,2,"[[2, 0], [3, 0]]"
86,17,1,"[[2, 1], [2, 0]]"
86,18,2,"[[1, 1], [0, 1]]"
86,19,1,"[[0, 0], [1, 1]]"
86,20,2,"[[1, 0], [2, 1]]"
86,21,1,"[[2, 0], [1, 0]]"
86,22,2,"[[0, 1], [0, 0]]"
86,23,1,"[[1, 0], [0, 1]]"
86,24,2,"[[3, 0], [2, 0]]"
86,25,1,"[[0, 1], [1, 2]]"
86,26,2,"[[4, 0], [3, 0]]"
86,27,1,"[[1, 1], [1, 0]]"
86,28,2,"[[0, 0], [1, 1]]"
86,29,1,"[[1, 2], [0, 1]]"
86,30,2,"[[3, 0], [4, 0]]"
86,31,1,"[[4, 1], [3, 0]]"
86,32,2,"[[2, 1], [3, 2]]"
86,33,1,"[[1, 0], [2, 1]]"
86,34,2,"[[1, 1], [2, 2]]"
86,35,1,"[[2, 1], [1, 1]]"
86,36,2,"[[2, 0], [2, 1]]"
86,37,1,"[[0, 1], [0, 0]]"
86,38,2,"[[3, 2], [4, 2]]"
86,39,1,"[[3, 1], [2, 0]]"
86,40,2,"[[2, 1], [1, 0]]"
86,41,1,"[[3, 0], [2, 1]]"
86,42,2,"[[2, 2], [3, 1]]"
86,43,1,"[[0, 0], [0, 1]]"
86,44,2,"[[4, 0], [3, 0]]"
86,45,1,"[[0, 1], [0, 2]]"
86,46,2,"[[3, 1], [4, 0]]"
86,47,1,"[[2, 0], [3, 1]]"
86,48,2,"[[1, 0], [0, 1]]"
86,49,1,"[[0, 2], [1, 2]]"
86,50,2,"[[0, 1], [0, 0]]"
86,51,1,"[[1, 2], [0, 1]]"
87,1,1,"[[-1, -1], [1, 4]]"
87,1,2,"[[-1, -1], [4, 0]]"
87,2,1,"[[-1, -1], [0, 4]]"
87,2,2,"[[-1, -1], [2, 0]]"
87,3,1,"[[-1, -1], [1, 3]]"
87,3,2,"[[-1, -1], [0, 3]]"
87,4,1,"[[-1, -1], [3, 4]]"
87,4,2,"[[-1, -1], [2, 4]]"
87,5,1,"[[3, 4], [2, 3]]"
87,6,2,"[[0, 3], [1, 2]]"
87,7,1,"[[1, 4], [0, 3]]"
87,8,2,"[[2, 4], [1, 4]]"
87,9,1,"[[0, 3], [0, 2]]"
87,10,2,"[[4, 0], [3, 0]]"
87,11,1,"[[0, 4], [0, 3]]"
87,12,2,"[[2, 0], [1, 1]]"
87,13,1,"[[0, 2], [0, 1]]"
87,14,2,"[[3, 0], [2, 0]]"
87,15,1,"[[0, 1], [1, 0]]"
87,16,2,"[[2, 0], [2, 1]]"
87,17,1,"[[0, 3], [0, 2]]"
87,18,2,"[[1, 4], [0, 3]]"
87,19,1,"[[2, 3], [1, 4]]"
87,20,2,"[[1, 1], [2, 0]]"
87,21,1,"[[0, 2], [0, 1]]"
87,22,2,"[[2, 0], [3, 0]]"
88,1,1,"[[-1, -1], [4, 2]]"
88,1,2,"[[-1, -1], [1, 3]]"
88,2,1,"[[-1, -1], [2, 2]]"
88,2,2,"[[-1, -1], [0, 3]]"
88,3,1,"[[-1, -1], [1, 2]]"
88,3,2,"[[-1, -1], [3, 2]]"
88,4,1,"[[-1, -1], [1, 1]]"
88,4,2,"[[-1, -1], [3, 3]]"
88,5,1,"[[1, 2], [2, 3]]"
88,6,2,"[[1, 3], [1, 2]]"
88,7,1,"[[1, 1], [2, 1]]"
88,8,2,"[[0, 3], [0, 2]]"
88,9,1,"[[4, 2], [3, 1]]"
88,10,2,"[[0, 2], [0, 1]]"
88,11,1,"[[3, 1], [2, 0]]"
89,1,1,"[[-1, -1], [4, 2]]"
89,1,2,"[[-1, -1], [2, 0]]"
89,2,1,"[[-1, -1], [2, 2]]"
89,2,2,"[[-1, -1], [0, 0]]"
89,3,1,"[[-1, -1], [1, 2]]"
89,3,2,"[[-1, -1], [3, 2]]"
89,4,1,"[[-1, -1], [1, 1]]"
89,4,2,"[[-1, -1], [0, 1]]"
89,5,1,"[[1, 1], [0, 2]]"
89,6,2,"[[0, 0], [1, 0]]"
89,7,1,"[[4, 2], [3, 1]]"
89,8,2,"[[0, 1], [1, 1]]"
89,9,1,"[[3, 1], [2, 1]]"
89,10,2,"[[2, 0], [3, 0]]"
89,11,1,"[[2, 2], [3, 1]]"
89,12,2,"[[3, 2], [2, 2]]"
89,13,1,"[[2, 1], [3, 2]]"
89,14,2,"[[3, 0], [2, 0]]"
89,15,1,"[[3, 1], [2, 1]]"
89,16,2,"[[1, 0], [0, 0]]"
89,17,1,"[[3, 2], [4, 2]]"
89,18,2,"[[0, 0], [0, 1]]"
89,19,1,"[[2, 1], [3, 1]]"
89,20,2,"[[2, 2], [2, 1]]"
89,21,1,"[[0, 2], [0, 3]]"
89,22,2,"[[0, 1], [1, 0]]"
90,1,1,"[[-1, -1], [3, 3]]"
90,1,2,"[[-1, -1], [1, 0]]"
90,2,1,"[[-1, -1], [1, 3]]"
90,2,2,"[[-1, -1], [0, 0]]"
90,3,1,"[[-1, -1], [2, 3]]"
90,3,2,"[[-1, -1], [0, 1]]"
90,4,1,"[[-1, -1], [0, 3]]"
90,4,2,"[[-1, -1], [1, 1]]"
90,5,1,"[[0, 3], [0, 2]]"
90,6,2,"[[0, 1], [1, 2]]"
90,7,1,"[[0, 2], [0, 3]]"
91,1,1,"[[-1, -1], [0, 4]]"
91,1,2,"[[-1, -1], [4, 0]]"
91,2,1,"[[-1, -1], [0, 2]]"
91,2,2,"[[-1, -1], [2, 0]]"
91,3,1,"[[-1, -1], [0, 1]]"
91,3,2,"[[-1, -1], [0, 3]]"
91,4,1,"[[-1, -1], [1, 1]]"
91,4,2,"[[-1, -1], [1, 0]]"
91,5,1,"[[0, 1], [1, 2]]"
91,6,2,"[[0, 3], [1, 3]]"
91,7,1,"[[1, 2], [0, 3]]"
91,8,2,"[[1, 0], [0, 1]]"
91,9,1,"[[1, 1], [1, 0]]"
91,10,2,"[[1, 3], [1, 2]]"
91,11,1,"[[1, 0], [2, 1]]"
91,12,2,"[[2, 0], [1, 1]]"
91,13,1,"[[0, 4], [1, 3]]"
91,14,2,"[[4, 0], [3, 1]]"
91,15,1,"[[1, 3], [2, 2]]"
91,16,2,"[[0, 1], [1, 0]]"
91,17,1,"[[0, 2], [0, 1]]"
91,18,2,"[[1, 1], [0, 2]]"
91,19,1,"[[0, 1], [1, 1]]"
91,20,2,"[[0, 2], [1, 3]]"
91,21,1,"[[0, 3], [0, 2]]"
91,22,2,"[[1, 0], [0, 1]]"
91,23,1,"[[1, 1], [0, 0]]"
91,24,2,"[[1, 2], [1, 1]]"
91,25,1,"[[0, 2], [1, 2]]"
91,26,2,"[[0, 1], [1, 0]]"
91,27,1,"[[0, 0], [0, 1]]"
91,28,2,"[[1, 3], [0, 2]]"
91,29,1,"[[1, 2], [1, 3]]"
91,30,2,"[[1, 1], [0, 0]]"
91,31,1,"[[0, 1], [1, 1]]"
91,32,2,"[[0, 2], [1, 2]]"
91,33,1,"[[1, 1], [2, 0]]"
91,34,2,"[[1, 2], [2, 3]]"
91,35,1,"[[1, 3], [1, 4]]"
91,36,2,"[[0, 0], [1, 1]]"
91,37,1,"[[1, 4], [2, 4]]"
91,38,2,"[[1, 0], [0, 1]]"
91,39,1,"[[2, 4], [1, 3]]"
91,40,2,"[[0, 1], [1, 2]]"
91,41,1,"[[1, 3], [1, 4]]"
91,42,2,"[[1, 1], [0, 1]]"
91,43,1,"[[2, 0], [1, 1]]"
91,44,2,"[[1, 2], [1, 3]]"
91,45,1,"[[1, 4], [2, 4]]"
91,46,2,"[[3, 1], [2, 0]]"
91,47,1,"[[2, 4], [3, 3]]"
91,48,2,"[[0, 1], [0, 0]]"
91,49,1,"[[2, 2], [1, 2]]"
91,50,2,"[[1, 3], [2, 2]]"
91,51,1,"[[2, 1], [1, 0]]"
91,52,2,"[[0, 0], [0, 1]]"
91,53,1,"[[3, 3], [2, 4]]"
91,54,2,"[[2, 2], [1, 3]]"
91,55,1,"[[2, 4], [1, 4]]"
91,56,2,"[[2, 0], [2, 1]]"
91,57,1,"[[1, 4], [0, 3]]"
91,58,2,"[[0, 1], [0, 2]]"
91,59,1,"[[0, 3], [0, 4]]"
91,60,2,"[[0, 2], [0, 3]]"
91,61,1,"[[0, 4], [1, 4]]"
91,62,2,"[[2, 1], [2, 2]]"
91,63,1,"[[1, 0], [0, 0]]"
91,64,2,"[[2, 2], [3, 3]]"
92,1,1,"[[-1, -1], [4, 4]]"
92,1,2,"[[-1, -1], [4, 0]]"
92,2,1,"[[-1, -1], [2, 4]]"
92,2,2,"[[-1, -1], [2, 0]]"
92,3,1,"[[-1, -1], [3, 4]]"
92,3,2,"[[-1, -1], [1, 4]]"
92,4,1,"[[-1, -1], [0, 3]]"
92,4,2,"[[-1, -1], [2, 1]]"
92,5,1,"[[0, 3], [1, 3]]"
92,6,2,"[[4, 0], [3, 1]]"
92,7,1,"[[1, 3], [2, 3]]"
92,8,2,"[[1, 4], [0, 3]]"
92,9,1,"[[2, 3], [1, 4]]"
93,1,1,"[[-1, -1], [0, 2]]"
93,1,2,"[[-1, -1], [4, 2]]"
93,2,1,"[[-1, -1], [0, 0]]"
93,2,2,"[[-1, -1], [2, 2]]"
93,3,1,"[[-1, -1], [0, 1]]"
93,3,2,"[[-1, -1], [0, 3]]"
93,4,1,"[[-1, -1], [1, 0]]"
93,4,2,"[[-1, -1], [1, 1]]"
93,5,1,"[[0, 1], [1, 2]]"
93,6,2,"[[0, 3], [1, 3]]"
93,7,1,"[[1, 0], [0, 1]]"
93,8,2,"[[1, 3], [0, 3]]"
93,9,1,"[[0, 0], [1, 0]]"
93,10,2,"[[4, 2], [3, 1]]"
93,11,1,"[[0, 1], [0, 0]]"
93,12,2,"[[0, 3], [1, 3]]"
93,13,1,"[[1, 0], [0, 1]]"
93,14,2,"[[1, 3], [0, 3]]"
93,15,1,"[[1, 2], [1, 3]]"
93,16,2,"[[3, 1], [2, 1]]"
93,17,1,"[[0, 1], [1, 2]]"
93,18,2,"[[0, 3], [1, 4]]"
93,19,1,"[[1, 3], [0, 3]]"
93,20,2,"[[1, 1], [0, 1]]"
93,21,1,"[[0, 2], [1, 1]]"
93,22,2,"[[0, 1], [0, 2]]"
93,23,1,"[[0, 3], [1, 3]]"
93,24,2,"[[2, 1], [1, 0]]"
93,25,1,"[[0, 0], [0, 1]]"
93,26,2,"[[1, 4], [0, 3]]"
93,27,1,"[[1, 3], [2, 3]]"
93,28,2,"[[0, 2], [1, 3]]"
93,29,1,"[[2, 3], [1, 4]]"
93,30,2,"[[2, 2], [2, 3]]"
93,31,1,"[[0, 1], [0, 0]]"
93,32,2,"[[0, 3], [0, 2]]"
93,33,1,"[[1, 4], [0, 3]]"
93,34,2,"[[1, 0], [0, 1]]"
93,35,1,"[[0, 0], [1, 0]]"
93,36,2,"[[2, 3], [1, 4]]"
93,37,1,"[[1, 0], [2, 0]]"
93,38,2,"[[0, 1], [1, 0]]"
93,39,1,"[[1, 1], [2, 1]]"
93,40,2,"[[0, 2], [0, 1]]"
93,41,1,"[[2, 0], [3, 0]]"
94,1,1,"[[-1, -1], [4, 1]]"
94,1,2,"[[-1, -1], [2, 0]]"
94,2,1,"[[-1, -1], [2, 1]]"
94,2,2,"[[-1, -1], [0, 0]]"
94,3,1,"[[-1, -1], [1, 1]]"
94,3,2,"[[-1, -1], [3, 1]]"
94,4,1,"[[-1, -1], [1, 0]]"
94,4,2,"[[-1, -1], [3, 0]]"
94,5,1,"[[4, 1], [4, 0]]"
94,6,2,"[[0, 0], [0, 1]]"
94,7,1,"[[2, 1], [3, 2]]"
94,8,2,"[[0, 1], [1, 2]]"
94,9,1,"[[1, 0], [2, 1]]"
94,10,2,"[[1, 2], [1, 3]]"
94,11,1,"[[1, 1], [2, 2]]"
94,12,2,"[[1, 3], [0, 2]]"
94,13,1,"[[2, 1], [1, 1]]"
94,14,2,"[[0, 2], [0, 1]]"
94,15,1,"[[4, 0], [4, 1]]"
94,16,2,"[[0, 1], [1, 0]]"
94,17,1,"[[1, 1], [0, 0]]"
94,18,2,"[[1, 0], [2, 1]]"
95,1,1,"[[-1, -1], [2, 3]]"
95,1,2,"[[-1, -1], [4, 2]]"
95,2,1,"[[-1, -1], [0, 3]]"
95,2,2,"[[-1, -1], [2, 2]]"
95,3,1,"[[-1, -1], [3, 3]]"
95,3,2,"[[-1, -1], [1, 3]]"
95,4,1,"[[-1, -1], [0, 4]]"
95,4,2,"[[-1, -1], [4, 0]]"
95,5,1,"[[0, 3], [0, 2]]"
95,6,2,"[[4, 2], [3, 1]]"
96,1,1,"[[-1, -1], [1, 3]]"
96,1,2,"[[-1, -1], [2, 3]]"
96,2,1,"[[-1, -1], [1, 1]]"
96,2,2,"[[-1, -1], [1, 2]]"
96,3,1,"[[-1, -1], [1, 4]]"
96,3,2,"[[-1, -1], [0, 1]]"
96,4,1,"[[-1, -1], [3, 4]]"
96,4,2,"[[-1, -1], [0, 3]]"
96,5,1,"[[1, 1], [0, 2]]"
96,6,2,"[[0, 1], [1, 1]]"
96,7,1,"[[3, 4], [2, 4]]"
96,8,2,"[[1, 1], [2, 1]]"
96,9,1,"[[1, 3], [0, 4]]"
96,10,2,"[[0, 3], [1, 3]]"
96,11,1,"[[0, 2], [0, 1]]"
96,12,2,"[[2, 1], [2, 2]]"
97,1,1,"[[-1, -1], [2, 2]]"
97,1,2,"[[-1, -1], [0, 2]]"
97,2,1,"[[-1, -1], [1, 2]]"
97,2,2,"[[-1, -1], [0, 0]]"
97,3,1,"[[-1, -1], [3, 2]]"
97,3,2,"[[-1, -1], [4, 2]]"
97,4,1,"[[-1, -1], [1, 3]]"
97,4,2,"[[-1, -1], [2, 3]]"
97,5,1,"[[1, 2], [0, 3]]"
97,6,2,"[[0, 2], [1, 2]]"
